latitude,longitude,timestamp
23.5642683333,87.283095,08:15:41
23.5642683333,87.283095,08:15:42
23.5642683333,87.283095,08:15:43
23.5642683333,87.283095,08:15:44
23.5642683333,87.283095,08:15:45
23.5642683333,87.283095,08:15:46
23.5642683333,87.283095,08:15:47
23.5642683333,87.283095,08:15:48
23.5642683333,87.283095,08:15:49
23.5642683333,87.283095,08:15:50
23.5642683333,87.283095,08:15:51
23.5642683333,87.283095,08:15:52
23.5642683333,87.283095,08:15:53
23.5642683333,87.283095,08:15:54
23.5642683333,87.283095,08:15:55
23.5642683333,87.283095,08:15:56
23.5642683333,87.283095,08:15:57
23.5642683333,87.283095,08:15:58
23.5642683333,87.283095,08:15:59
23.5642683333,87.283095,08:16:00
23.5642683333,87.283095,08:16:01
23.5642683333,87.283095,08:16:02
23.5642683333,87.283095,08:16:03
23.5642683333,87.283095,08:16:04
23.5642683333,87.283095,08:16:05
23.5642683333,87.283095,08:16:06
23.5642683333,87.283095,08:16:07
23.5642683333,87.283095,08:16:08
23.5642683333,87.283095,08:16:09
23.5642683333,87.283095,08:16:10
23.56427,87.283095,08:16:11
23.56427,87.283095,08:16:12
23.56427,87.283095,08:16:13
23.56427,87.283095,08:16:14
23.56427,87.283095,08:16:15
23.56427,87.283095,08:16:16
23.56427,87.283095,08:16:17
23.56427,87.283095,08:16:18
23.56427,87.283095,08:16:19
23.56427,87.283095,08:16:20
23.56427,87.283095,08:16:21
23.56427,87.283095,08:16:22
23.56427,87.283095,08:16:23
23.56427,87.283095,08:16:24
23.56427,87.283095,08:16:25
23.56427,87.283095,08:16:26
23.56427,87.283095,08:16:27
23.56427,87.283095,08:16:28
23.56427,87.283095,08:16:29
23.56427,87.283095,08:16:30
23.56427,87.283095,08:16:31
23.56427,87.283095,08:16:32
23.56427,87.283095,08:16:33
23.56427,87.283095,08:16:34
23.56427,87.283095,08:16:35
23.56427,87.283095,08:16:36
23.56427,87.283095,08:16:37
23.56427,87.283095,08:16:38
23.56427,87.283095,08:16:39
23.56427,87.283095,08:16:40
23.56427,87.283095,08:16:41
23.56427,87.283095,08:16:42
23.56427,87.283095,08:16:43
23.56427,87.283095,08:16:44
23.56427,87.283095,08:16:45
23.56427,87.283095,08:16:46
23.56427,87.283095,08:16:47
23.56427,87.283095,08:16:48
23.56427,87.283095,08:16:49
23.56427,87.283095,08:16:50
23.56427,87.283095,08:16:51
23.56427,87.283095,08:16:52
23.56427,87.283095,08:16:53
23.56427,87.283095,08:16:54
23.56427,87.283095,08:16:55
23.56427,87.283095,08:16:56
23.56427,87.283095,08:16:57
23.56427,87.283095,08:16:58
23.56427,87.283095,08:16:59
23.56427,87.283095,08:17:00
23.56427,87.283095,08:17:01
23.56427,87.283095,08:17:02
23.56427,87.283095,08:17:03
23.56427,87.283095,08:17:04
23.56427,87.283095,08:17:05
23.56427,87.283095,08:17:06
23.56427,87.283095,08:17:07
23.56427,87.283095,08:17:08
23.56427,87.283095,08:17:09
23.56427,87.283095,08:17:10
23.56427,87.283095,08:17:11
23.56427,87.283095,08:17:12
23.56427,87.283095,08:17:13
23.56427,87.283095,08:17:14
23.56427,87.283095,08:17:15
23.56427,87.283095,08:17:16
23.56427,87.283095,08:17:17
23.56427,87.283095,08:17:18
23.56427,87.283095,08:17:19
23.56427,87.283095,08:17:20
23.56427,87.283095,08:17:21
23.5642733333,87.2830883333,08:17:22
23.5642766667,87.2830783333,08:17:23
23.5642833333,87.2830683333,08:17:24
23.56429,87.28306,08:17:25
23.5642966667,87.2830516667,08:17:26
23.5642966667,87.2830433333,08:17:27
23.5643,87.28304,08:17:28
23.5643033333,87.28304,08:17:29
23.5643066667,87.2830366667,08:17:30
23.56431,87.283035,08:17:31
23.56431,87.283035,08:17:32
23.56431,87.2830366667,08:17:33
23.56431,87.2830366667,08:17:34
23.5643116667,87.283035,08:17:35
23.5643116667,87.2830366667,08:17:36
23.5643116667,87.283035,08:17:37
23.5643116667,87.283035,08:17:38
23.5643116667,87.283035,08:17:39
23.5643116667,87.283035,08:17:40
23.5643116667,87.283035,08:17:41
23.5643116667,87.283035,08:17:42
23.5643116667,87.283035,08:17:43
23.5643116667,87.283035,08:17:44
23.5643116667,87.283035,08:17:45
23.5643116667,87.283035,08:17:46
23.5643116667,87.283035,08:17:47
23.5643116667,87.283035,08:17:48
23.5643116667,87.283035,08:17:49
23.5643116667,87.283035,08:17:50
23.5643116667,87.283035,08:17:51
23.5643116667,87.283035,08:17:52
23.5643116667,87.283035,08:17:53
23.5643116667,87.283035,08:17:54
23.5643116667,87.283035,08:17:55
23.5643116667,87.283035,08:17:56
23.5643116667,87.283035,08:17:57
23.5643116667,87.283035,08:17:58
23.5643116667,87.283035,08:17:59
23.5643116667,87.283035,08:18:00
23.5643116667,87.283035,08:18:01
23.5643116667,87.283035,08:18:02
23.5643116667,87.283035,08:18:03
23.5643116667,87.283035,08:18:04
23.5643116667,87.283035,08:18:05
23.5643116667,87.283035,08:18:06
23.5643116667,87.283035,08:18:07
23.5643116667,87.283035,08:18:08
23.5643116667,87.283035,08:18:09
23.5643116667,87.283035,08:18:10
23.5643116667,87.283035,08:18:11
23.5643116667,87.283035,08:18:12
23.5643116667,87.283035,08:18:13
23.5643116667,87.283035,08:18:14
23.5643116667,87.283035,08:18:15
23.5643116667,87.283035,08:18:16
23.5643116667,87.283035,08:18:17
23.5643116667,87.283035,08:18:18
23.5643116667,87.283035,08:18:19
23.5643116667,87.283035,08:18:20
23.5643116667,87.283035,08:18:21
23.5643116667,87.283035,08:18:22
23.5643116667,87.283035,08:18:23
23.5643116667,87.283035,08:18:24
23.5643116667,87.283035,08:18:25
23.5643116667,87.283035,08:18:26
23.5643116667,87.283035,08:18:27
23.5643116667,87.283035,08:18:28
23.5643116667,87.283035,08:18:29
23.5643116667,87.283035,08:18:30
23.5643116667,87.283035,08:18:31
23.5643116667,87.283035,08:18:32
23.5643116667,87.283035,08:18:33
23.5643133333,87.283035,08:18:34
23.5643133333,87.283035,08:18:35
23.5643133333,87.283035,08:18:36
23.5643133333,87.283035,08:18:37
23.5643133333,87.283035,08:18:38
23.5643133333,87.283035,08:18:39
23.5643133333,87.283035,08:18:40
23.5643133333,87.283035,08:18:41
23.5643133333,87.283035,08:18:42
23.5643133333,87.283035,08:18:43
23.5643133333,87.283035,08:18:44
23.5643133333,87.283035,08:18:45
23.5643133333,87.283035,08:18:46
23.5643133333,87.283035,08:18:47
23.5643133333,87.283035,08:18:48
23.5643133333,87.283035,08:18:49
23.5643133333,87.2830366667,08:18:50
23.5643133333,87.2830366667,08:18:51
23.5643133333,87.2830366667,08:18:52
23.5643133333,87.2830366667,08:18:53
23.5643133333,87.2830366667,08:18:54
23.5643116667,87.2830366667,08:18:55
23.5643116667,87.2830366667,08:18:56
23.5643116667,87.2830366667,08:18:57
23.5643116667,87.2830366667,08:18:58
23.5643116667,87.2830366667,08:18:59
23.5643116667,87.2830366667,08:19:00
23.5643116667,87.2830366667,08:19:01
23.5643116667,87.2830366667,08:19:02
23.5643116667,87.2830366667,08:19:03
23.5643116667,87.2830366667,08:19:04
23.5643116667,87.2830366667,08:19:05
23.5643116667,87.2830366667,08:19:06
23.5643116667,87.2830366667,08:19:07
23.5643116667,87.2830366667,08:19:08
23.5643116667,87.2830366667,08:19:09
23.5643116667,87.2830366667,08:19:10
23.5643116667,87.2830366667,08:19:11
23.5643116667,87.2830366667,08:19:12
23.5643116667,87.2830366667,08:19:13
23.5643116667,87.2830366667,08:19:14
23.5643116667,87.2830366667,08:19:15
23.5643116667,87.2830366667,08:19:16
23.5643116667,87.2830366667,08:19:17
23.5643116667,87.2830366667,08:19:18
23.5643133333,87.2830366667,08:19:19
23.5643133333,87.2830366667,08:19:20
23.5643133333,87.2830366667,08:19:21
23.5643133333,87.2830366667,08:19:22
23.5643133333,87.2830366667,08:19:23
23.5643133333,87.2830366667,08:19:24
23.5643133333,87.2830366667,08:19:25
23.5643133333,87.2830366667,08:19:26
23.5643133333,87.2830366667,08:19:27
23.5643133333,87.2830366667,08:19:28
23.5643133333,87.2830366667,08:19:29
23.5643133333,87.2830366667,08:19:30
23.5643133333,87.2830366667,08:19:31
23.5643133333,87.2830366667,08:19:32
23.5643133333,87.2830366667,08:19:33
23.5643133333,87.2830366667,08:19:34
23.5643133333,87.2830366667,08:19:35
23.5643133333,87.2830366667,08:19:36
23.5643133333,87.2830366667,08:19:37
23.5643133333,87.2830366667,08:19:38
23.5643133333,87.2830366667,08:19:39
23.5643133333,87.2830366667,08:19:40
23.5643133333,87.2830366667,08:19:41
23.5643133333,87.2830366667,08:19:42
23.5643133333,87.2830366667,08:19:43
23.5643133333,87.2830366667,08:19:44
23.5643133333,87.2830366667,08:19:45
23.5643133333,87.2830366667,08:19:46
23.5643133333,87.2830366667,08:19:47
23.5643133333,87.2830366667,08:19:48
23.5643133333,87.2830366667,08:19:49
23.5643133333,87.2830366667,08:19:50
23.5643133333,87.2830366667,08:19:51
23.5643133333,87.2830366667,08:19:52
23.5643133333,87.2830366667,08:19:53
23.5643133333,87.2830366667,08:19:54
23.5643133333,87.2830366667,08:19:55
23.5643133333,87.2830366667,08:19:56
23.5643133333,87.2830366667,08:19:57
23.5643133333,87.2830366667,08:19:58
23.5643133333,87.2830366667,08:19:59
23.5643133333,87.2830366667,08:20:00
23.5643133333,87.2830366667,08:20:01
23.5643133333,87.2830366667,08:20:02
23.5643133333,87.2830366667,08:20:03
23.5643133333,87.2830366667,08:20:04
23.5643133333,87.2830366667,08:20:05
23.5643133333,87.2830366667,08:20:06
23.5643133333,87.2830366667,08:20:07
23.5643133333,87.2830366667,08:20:08
23.5643133333,87.2830366667,08:20:09
23.5643133333,87.2830366667,08:20:10
23.5643133333,87.2830366667,08:20:11
23.5643133333,87.2830366667,08:20:12
23.5643133333,87.2830366667,08:20:13
23.5643133333,87.2830366667,08:20:14
23.5643133333,87.2830366667,08:20:15
23.5643133333,87.2830366667,08:20:16
23.5643133333,87.2830366667,08:20:17
23.5643133333,87.2830366667,08:20:18
23.5643133333,87.2830366667,08:20:19
23.5643133333,87.2830366667,08:20:20
23.5643133333,87.2830366667,08:20:21
23.5643133333,87.2830366667,08:20:22
23.564315,87.2830366667,08:20:23
23.564315,87.2830366667,08:20:24
23.564315,87.2830366667,08:20:25
23.564315,87.2830366667,08:20:26
23.564315,87.2830366667,08:20:27
23.564315,87.2830366667,08:20:28
23.564315,87.2830366667,08:20:29
23.564315,87.2830366667,08:20:30
23.564315,87.2830366667,08:20:31
23.564315,87.2830366667,08:20:32
23.564315,87.2830366667,08:20:33
23.564315,87.2830366667,08:20:34
23.564315,87.2830366667,08:20:35
23.564315,87.2830366667,08:20:36
23.564315,87.2830366667,08:20:37
23.564315,87.2830366667,08:20:38
23.564315,87.2830366667,08:20:39
23.564315,87.2830366667,08:20:40
23.564315,87.2830366667,08:20:41
23.564315,87.2830366667,08:20:42
23.564315,87.2830366667,08:20:43
23.564315,87.2830366667,08:20:44
23.564315,87.2830366667,08:20:45
23.564315,87.2830366667,08:20:46
23.564315,87.2830366667,08:20:47
23.564315,87.2830366667,08:20:48
23.564315,87.2830366667,08:20:49
23.564315,87.2830366667,08:20:50
23.564315,87.2830366667,08:20:51
23.564315,87.2830366667,08:20:52
23.564315,87.2830366667,08:20:53
23.564315,87.2830366667,08:20:54
23.564315,87.2830366667,08:20:55
23.564315,87.2830366667,08:20:56
23.564315,87.2830366667,08:20:57
23.564315,87.2830366667,08:20:58
23.564315,87.2830366667,08:20:59
23.564315,87.2830366667,08:21:00
23.564315,87.2830366667,08:21:01
23.564315,87.2830366667,08:21:02
23.564315,87.2830366667,08:21:03
23.564315,87.2830366667,08:21:04
23.5643166667,87.28303,08:21:05
23.5643183333,87.2830183333,08:21:06
23.5643216667,87.2830083333,08:21:07
23.564325,87.2829983333,08:21:08
23.564325,87.28299,08:21:09
23.564325,87.28298,08:21:10
23.5643266667,87.28297,08:21:11
23.5643283333,87.2829633333,08:21:12
23.56433,87.2829566667,08:21:13
23.5643316667,87.28295,08:21:14
23.5643333333,87.2829416667,08:21:15
23.5643333333,87.2829383333,08:21:16
23.5643316667,87.2829366667,08:21:17
23.56433,87.282935,08:21:18
23.5643283333,87.282935,08:21:19
23.5643283333,87.282935,08:21:20
23.5643283333,87.282935,08:21:21
23.5643283333,87.282935,08:21:22
23.5643283333,87.282935,08:21:23
23.5643283333,87.2829366667,08:21:24
23.5643283333,87.2829366667,08:21:25
23.5643283333,87.2829366667,08:21:26
23.5643283333,87.2829366667,08:21:27
23.5643283333,87.2829366667,08:21:28
23.5643283333,87.2829366667,08:21:29
23.5643283333,87.282935,08:21:30
23.5643283333,87.282935,08:21:31
23.5643283333,87.282935,08:21:32
23.5643283333,87.282935,08:21:33
23.5643283333,87.282935,08:21:34
23.5643283333,87.282935,08:21:35
23.5643283333,87.282935,08:21:36
23.5643283333,87.282935,08:21:37
23.5643283333,87.282935,08:21:38
23.5643283333,87.282935,08:21:39
23.5643283333,87.282935,08:21:40
23.5643283333,87.282935,08:21:41
23.5643283333,87.282935,08:21:42
23.5643283333,87.282935,08:21:43
23.5643283333,87.282935,08:21:44
23.5643283333,87.282935,08:21:45
23.5643283333,87.282935,08:21:46
23.5643283333,87.282935,08:21:47
23.5643283333,87.282935,08:21:48
23.5643283333,87.282935,08:21:49
23.5643283333,87.282935,08:21:50
23.5643283333,87.282935,08:21:51
23.5643283333,87.282935,08:21:52
23.5643283333,87.282935,08:21:53
23.5643283333,87.282935,08:21:54
23.5643283333,87.282935,08:21:55
23.5643283333,87.282935,08:21:56
23.5643283333,87.282935,08:21:57
23.5643283333,87.2829366667,08:21:58
23.5643283333,87.2829366667,08:21:59
23.5643283333,87.2829366667,08:22:00
23.5643283333,87.2829366667,08:22:01
23.5643283333,87.2829366667,08:22:02
23.5643283333,87.2829366667,08:22:03
23.5643283333,87.2829366667,08:22:04
23.5643283333,87.2829366667,08:22:05
23.5643283333,87.2829366667,08:22:06
23.5643283333,87.2829366667,08:22:07
23.5643283333,87.2829366667,08:22:08
23.5643283333,87.2829366667,08:22:09
23.5643283333,87.2829366667,08:22:10
23.5643283333,87.2829366667,08:22:11
23.5643283333,87.2829366667,08:22:12
23.5643283333,87.2829366667,08:22:13
23.5643283333,87.2829366667,08:22:14
23.5643283333,87.2829366667,08:22:15
23.5643283333,87.2829366667,08:22:16
23.5643283333,87.2829366667,08:22:17
23.5643283333,87.282935,08:22:18
23.5643283333,87.282935,08:22:19
23.5643283333,87.282935,08:22:20
23.5643283333,87.282935,08:22:21
23.5643283333,87.282935,08:22:22
23.5643283333,87.282935,08:22:23
23.5643283333,87.282935,08:22:24
23.5643283333,87.282935,08:22:25
23.5643283333,87.282935,08:22:26
23.5643283333,87.282935,08:22:27
23.5643283333,87.282935,08:22:28
23.5643283333,87.282935,08:22:29
23.5643283333,87.282935,08:22:30
23.5643283333,87.282935,08:22:31
23.5643283333,87.282935,08:22:32
23.5643283333,87.282935,08:22:33
23.5643283333,87.282935,08:22:34
23.5643283333,87.282935,08:22:35
23.5643283333,87.282935,08:22:36
23.5643283333,87.282935,08:22:37
23.5643283333,87.282935,08:22:38
23.5643283333,87.282935,08:22:39
23.5643283333,87.282935,08:22:40
23.5643283333,87.282935,08:22:41
23.5643283333,87.282935,08:22:42
23.5643283333,87.282935,08:22:43
23.5643283333,87.282935,08:22:44
23.5643283333,87.282935,08:22:45
23.5643283333,87.282935,08:22:46
23.5643283333,87.282935,08:22:47
23.5643283333,87.282935,08:22:48
23.5643283333,87.282935,08:22:49
23.5643283333,87.282935,08:22:50
23.5643283333,87.282935,08:22:51
23.5643283333,87.282935,08:22:52
23.5643283333,87.282935,08:22:53
23.5643283333,87.282935,08:22:54
23.5643283333,87.282935,08:22:55
23.5643283333,87.282935,08:22:56
23.5643283333,87.282935,08:22:57
23.5643283333,87.282935,08:22:58
23.5643283333,87.282935,08:22:59
23.5643283333,87.282935,08:23:00
23.5643283333,87.282935,08:23:01
23.5643283333,87.282935,08:23:02
23.5643283333,87.282935,08:23:03
23.5643283333,87.282935,08:23:04
23.5643283333,87.282935,08:23:05
23.5643283333,87.282935,08:23:06
23.5643283333,87.282935,08:23:07
23.5643283333,87.282935,08:23:08
23.5643283333,87.282935,08:23:09
23.5643283333,87.282935,08:23:10
23.5643283333,87.282935,08:23:11
23.5643283333,87.282935,08:23:12
23.5643283333,87.282935,08:23:13
23.5643283333,87.282935,08:23:14
23.5643283333,87.282935,08:23:15
23.5643283333,87.282935,08:23:16
23.5643283333,87.282935,08:23:17
23.5643283333,87.282935,08:23:18
23.5643283333,87.282935,08:23:19
23.5643283333,87.282935,08:23:20
23.5643283333,87.282935,08:23:21
23.5643283333,87.282935,08:23:22
23.5643283333,87.282935,08:23:23
23.5643283333,87.282935,08:23:24
23.5643283333,87.282935,08:23:25
23.5643283333,87.282935,08:23:26
23.5643283333,87.282935,08:23:27
23.5643283333,87.282935,08:23:28
23.5643283333,87.282935,08:23:29
23.56433,87.282935,08:23:30
23.56433,87.282935,08:23:31
23.56433,87.282935,08:23:32
23.56433,87.282935,08:23:33
23.56433,87.282935,08:23:34
23.56433,87.282935,08:23:35
23.56433,87.282935,08:23:36
23.56433,87.282935,08:23:37
23.56433,87.282935,08:23:38
23.56433,87.282935,08:23:39
23.56433,87.282935,08:23:40
23.56433,87.282935,08:23:41
23.56433,87.282935,08:23:42
23.56433,87.282935,08:23:43
23.56433,87.282935,08:23:44
23.56433,87.282935,08:23:45
23.56433,87.282935,08:23:46
23.56433,87.282935,08:23:47
23.56433,87.282935,08:23:48
23.56433,87.282935,08:23:49
23.56433,87.282935,08:23:50
23.56433,87.282935,08:23:51
23.56433,87.282935,08:23:52
23.56433,87.282935,08:23:53
23.56433,87.282935,08:23:54
23.56433,87.282935,08:23:55
23.56433,87.282935,08:23:56
23.56433,87.282935,08:23:57
23.56433,87.282935,08:23:58
23.56433,87.282935,08:23:59
23.56433,87.282935,08:24:00
23.56433,87.282935,08:24:01
23.56433,87.282935,08:24:02
23.56433,87.282935,08:24:03
23.56433,87.282935,08:24:04
23.56433,87.282935,08:24:05
23.56433,87.282935,08:24:06
23.56433,87.282935,08:24:07
23.56433,87.282935,08:24:08
23.56433,87.282935,08:24:09
23.56433,87.282935,08:24:10
23.56433,87.282935,08:24:11
23.56433,87.282935,08:24:12
23.56433,87.282935,08:24:13
23.56433,87.282935,08:24:14
23.56433,87.282935,08:24:15
23.56433,87.282935,08:24:16
23.56433,87.282935,08:24:17
23.56433,87.282935,08:24:18
23.56433,87.282935,08:24:19
23.56433,87.282935,08:24:20
23.56433,87.282935,08:24:21
23.56433,87.282935,08:24:22
23.56433,87.282935,08:24:23
23.56433,87.282935,08:24:24
23.56433,87.282935,08:24:25
23.56433,87.282935,08:24:26
23.56433,87.282935,08:24:27
23.56433,87.282935,08:24:28
23.56433,87.282935,08:24:29
23.56433,87.282935,08:24:30
23.56433,87.282935,08:24:31
23.56433,87.282935,08:24:32
23.56433,87.282935,08:24:33
23.56433,87.282935,08:24:34
23.56433,87.282935,08:24:35
23.56433,87.282935,08:24:36
23.56433,87.282935,08:24:37
23.56433,87.282935,08:24:38
23.56433,87.282935,08:24:39
23.56433,87.282935,08:24:40
23.56433,87.282935,08:24:41
23.56433,87.282935,08:24:42
23.56433,87.282935,08:24:43
23.56433,87.282935,08:24:44
23.56433,87.282935,08:24:45
23.56433,87.282935,08:24:46
23.56433,87.282935,08:24:47
23.56433,87.282935,08:24:48
23.56433,87.282935,08:24:49
23.56433,87.282935,08:24:50
23.56433,87.282935,08:24:51
23.56433,87.282935,08:24:52
23.56433,87.282935,08:24:53
23.56433,87.282935,08:24:54
23.56433,87.282935,08:24:55
23.56433,87.282935,08:24:56
23.56433,87.282935,08:24:57
23.56433,87.282935,08:24:58
23.56433,87.282935,08:24:59
23.56433,87.282935,08:25:00
23.56433,87.282935,08:25:01
23.56433,87.282935,08:25:02
23.56433,87.282935,08:25:03
23.56433,87.282935,08:25:04
23.56433,87.282935,08:25:05
23.56433,87.282935,08:25:06
23.56433,87.282935,08:25:07
23.56433,87.282935,08:25:08
23.56433,87.282935,08:25:09
23.56433,87.282935,08:25:10
23.56433,87.282935,08:25:11
23.56433,87.282935,08:25:12
23.56433,87.282935,08:25:13
23.56433,87.282935,08:25:14
23.56433,87.282935,08:25:15
23.56433,87.282935,08:25:16
23.56433,87.282935,08:25:17
23.56433,87.282935,08:25:18
23.56433,87.282935,08:25:19
23.56433,87.282935,08:25:20
23.56433,87.282935,08:25:21
23.56433,87.282935,08:25:22
23.56433,87.282935,08:25:23
23.56433,87.282935,08:25:24
23.56433,87.282935,08:25:25
23.56433,87.282935,08:25:26
23.56433,87.282935,08:25:27
23.56433,87.282935,08:25:28
23.56433,87.282935,08:25:29
23.56433,87.282935,08:25:30
23.56433,87.282935,08:25:31
23.56433,87.282935,08:25:32
23.56433,87.282935,08:25:33
23.56433,87.282935,08:25:34
23.56433,87.282935,08:25:35
23.56433,87.282935,08:25:36
23.56433,87.282935,08:25:37
23.56433,87.282935,08:25:38
23.56433,87.282935,08:25:39
23.56433,87.282935,08:25:40
23.56433,87.282935,08:25:41
23.56433,87.282935,08:25:42
23.56433,87.282935,08:25:43
23.5643283333,87.282935,08:25:44
23.5643283333,87.282935,08:25:45
23.5643283333,87.282935,08:25:46
