Latitude,Longitude,Time
23.5004433333,87.30594,14:14:07
23.5004433333,87.30594,14:14:08
23.500435,87.30594,14:14:09
23.5004216667,87.30594,14:14:10
23.5004066667,87.30594,14:14:11
23.500385,87.30594,14:14:12
23.50037,87.3059566667,14:14:13
23.500345,87.3059566667,14:14:14
23.500325,87.3059566667,14:14:15
23.5003,87.3059716667,14:14:16
23.5002766667,87.3059883333,14:14:17
23.5002466667,87.3059883333,14:14:18
23.5002183333,87.306005,14:14:19
23.50019,87.3060383333,14:14:20
23.5001666667,87.3060533333,14:14:21
23.500145,87.3060866667,14:14:22
23.500125,87.306135,14:14:23
23.5001016667,87.3061683333,14:14:24
23.500085,87.3062,14:14:25
23.5000683333,87.30625,14:14:26
23.5000516667,87.3062983333,14:14:27
23.500035,87.3063466667,14:14:28
23.5000116667,87.3064116667,14:14:29
23.4999916667,87.3064766667,14:14:30
23.4999666667,87.3065416667,14:14:31
23.4999466667,87.3066066667,14:14:32
23.4999266667,87.3066716667,14:14:33
23.4998966667,87.3067366667,14:14:34
23.4998766667,87.3068183333,14:14:35
23.4998533333,87.3068833333,14:14:36
23.4998283333,87.306965,14:14:37
23.4998,87.30703,14:14:38
23.499775,87.3071116667,14:14:39
23.4997466667,87.3071933333,14:14:40
23.4997183333,87.307275,14:14:41
23.49969,87.3073716667,14:14:42
23.4996616667,87.30747,14:14:43
23.4996283333,87.3075683333,14:14:44
23.4995966667,87.307665,14:14:45
23.4995633333,87.3077633333,14:14:46
23.4995266667,87.30786,14:14:47
23.499495,87.307975,14:14:48
23.4994583333,87.3080716667,14:14:49
23.4994216667,87.3081866667,14:14:50
23.4993883333,87.3082833333,14:14:51
23.4993516667,87.3083983333,14:14:52
23.4993116667,87.308495,14:14:53
23.4992666667,87.30861,14:14:54
23.4992216667,87.3087066667,14:14:55
23.4991766667,87.30882,14:14:56
23.499145,87.308935,14:14:57
23.4991116667,87.3090483333,14:14:58
23.499075,87.3091633333,14:14:59
23.499035,87.3092766667,14:15:00
23.4989866667,87.30939,14:15:01
23.4989283333,87.309505,14:15:02
23.4988766667,87.3096016667,14:15:03
23.498815,87.3097166667,14:15:04
23.4987533333,87.3098133333,14:15:05
23.4986933333,87.3099283333,14:15:06
23.4986316667,87.3100416667,14:15:07
23.4985716667,87.3101383333,14:15:08
23.4985133333,87.3102533333,14:15:09
23.4984533333,87.31035,14:15:10
23.4983966667,87.3104483333,14:15:11
23.4983383333,87.3105466667,14:15:12
23.4982816667,87.3106433333,14:15:13
23.4982283333,87.3107416667,14:15:14
23.498185,87.3108233333,14:15:15
23.498135,87.3109033333,14:15:16
23.49809,87.31097,14:15:17
23.49805,87.31105,14:15:18
23.49801,87.311115,14:15:19
23.497965,87.31118,14:15:20
23.4979233333,87.3112616667,14:15:21
23.497875,87.3113266667,14:15:22
23.49783,87.3114083333,14:15:23
23.4977816667,87.31149,14:15:24
23.4977366667,87.3115716667,14:15:25
23.4976916667,87.3116533333,14:15:26
23.4976433333,87.311735,14:15:27
23.497595,87.311815,14:15:28
23.497545,87.3118966667,14:15:29
23.4974966667,87.3119783333,14:15:30
23.4974433333,87.31206,14:15:31
23.4973983333,87.3121416667,14:15:32
23.497355,87.3122066667,14:15:33
23.4973183333,87.3122716667,14:15:34
23.49729,87.31232,14:15:35
23.497265,87.3123533333,14:15:36
23.49724,87.3124016667,14:15:37
23.4972116667,87.31245,14:15:38
23.4971833333,87.3125,14:15:39
23.4971516667,87.312565,14:15:40
23.4971183333,87.3126133333,14:15:41
23.497085,87.3126616667,14:15:42
23.4970533333,87.3127266667,14:15:43
23.49702,87.3127916667,14:15:44
23.4969833333,87.3128416667,14:15:45
23.4969516667,87.3129066667,14:15:46
23.496915,87.3129716667,14:15:47
23.4968816667,87.3130366667,14:15:48
23.4968416667,87.3131016667,14:15:49
23.4968083333,87.3131666667,14:15:50
23.4967683333,87.313215,14:15:51
23.4967316667,87.31328,14:15:52
23.496695,87.313345,14:15:53
23.4966583333,87.31341,14:15:54
23.4966266667,87.31346,14:15:55
23.4966016667,87.3135083333,14:15:56
23.4965733333,87.3135566667,14:15:57
23.4965533333,87.31359,14:15:58
23.4965316667,87.3136216667,14:15:59
23.496525,87.3136216667,14:16:00
23.4965166667,87.3136383333,14:16:01
23.4965166667,87.3136383333,14:16:02
23.4965166667,87.3136383333,14:16:03
23.4965116667,87.313655,14:16:04
23.4965116667,87.313655,14:16:05
23.4965116667,87.313655,14:16:06
23.4965116667,87.313655,14:16:07
23.4965116667,87.313655,14:16:08
23.4965116667,87.313655,14:16:09
23.4965116667,87.313655,14:16:10
23.4965116667,87.313655,14:16:11
23.4965116667,87.313655,14:16:12
23.4965116667,87.313655,14:16:13
23.4965033333,87.3136716667,14:16:14
23.4964916667,87.3136866667,14:16:15
23.496475,87.31372,14:16:16
23.4964583333,87.3137516667,14:16:17
23.4964383333,87.313785,14:16:18
23.4964183333,87.3138183333,14:16:19
23.4963933333,87.31385,14:16:20
23.4963733333,87.3138983333,14:16:21
23.496345,87.3139483333,14:16:22
23.4963133333,87.3139966667,14:16:23
23.49628,87.3140616667,14:16:24
23.4962483333,87.31411,14:16:25
23.4962066667,87.31416,14:16:26
23.49617,87.314225,14:16:27
23.496125,87.3142733333,14:16:28
23.496085,87.3143383333,14:16:29
23.4960433333,87.31442,14:16:30
23.4960033333,87.314485,14:16:31
23.4959633333,87.31455,14:16:32
23.49591,87.314615,14:16:33
23.495865,87.31468,14:16:34
23.495825,87.314745,14:16:35
23.4957883333,87.31481,14:16:36
23.49576,87.314875,14:16:37
23.4957383333,87.3149566667,14:16:38
23.4957233333,87.3150216667,14:16:39
23.4957066667,87.3150866667,14:16:40
23.4956933333,87.3151366667,14:16:41
23.4956816667,87.3152016667,14:16:42
23.495665,87.31525,14:16:43
23.49565,87.3152983333,14:16:44
23.4956366667,87.3153466667,14:16:45
23.4956216667,87.3154133333,14:16:46
23.4956,87.3154783333,14:16:47
23.495585,87.3155433333,14:16:48
23.4955633333,87.3156083333,14:16:49
23.4955483333,87.3156566667,14:16:50
23.4955266667,87.3157216667,14:16:51
23.4955033333,87.3158033333,14:16:52
23.495475,87.3158683333,14:16:53
23.4954466667,87.3159333333,14:16:54
23.49541,87.3159983333,14:16:55
23.4953733333,87.3160633333,14:16:56
23.49534,87.316145,14:16:57
23.4953033333,87.31621,14:16:58
23.4952666667,87.316275,14:16:59
23.4952383333,87.3163233333,14:17:00
23.4952133333,87.3163733333,14:17:01
23.49519,87.3164216667,14:17:02
23.49517,87.31647,14:17:03
23.4951483333,87.3165033333,14:17:04
23.4951333333,87.3165516667,14:17:05
23.4951083333,87.3166,14:17:06
23.4950833333,87.3166333333,14:17:07
23.49506,87.3166816667,14:17:08
23.4950383333,87.316715,14:17:09
23.4950233333,87.3167466667,14:17:10
23.4950066667,87.3167633333,14:17:11
23.494995,87.3167633333,14:17:12
23.4949816667,87.31678,14:17:13
23.49497,87.31678,14:17:14
23.4949616667,87.3167966667,14:17:15
23.4949583333,87.3167966667,14:17:16
23.4949583333,87.3167966667,14:17:17
23.4949533333,87.3167966667,14:17:18
23.4949533333,87.3167966667,14:17:19
23.4949533333,87.3167966667,14:17:20
23.49495,87.3167966667,14:17:21
23.494945,87.3167966667,14:17:22
23.4949416667,87.3168116667,14:17:23
23.4949333333,87.3168116667,14:17:24
23.4949216667,87.3168283333,14:17:25
23.4949083333,87.3168116667,14:17:26
23.4948933333,87.3168116667,14:17:27
23.4948766667,87.3168116667,14:17:28
23.4948566667,87.3168283333,14:17:29
23.494835,87.3168283333,14:17:30
23.49482,87.3168283333,14:17:31
23.4947983333,87.3168116667,14:17:32
23.4947916667,87.3168116667,14:17:33
23.4947866667,87.3168116667,14:17:34
23.4947916667,87.3168116667,14:17:35
23.4947916667,87.3167966667,14:17:36
23.4947916667,87.3167966667,14:17:37
23.4947916667,87.3167966667,14:17:38
23.4947916667,87.3167966667,14:17:39
23.4947916667,87.3167966667,14:17:40
23.4947916667,87.3167966667,14:17:41
23.4947916667,87.3167966667,14:17:42
23.4947916667,87.3167966667,14:17:43
23.4947916667,87.3167966667,14:17:44
23.4947916667,87.3167966667,14:17:45
23.4947916667,87.3167966667,14:17:46
23.4947916667,87.3167966667,14:17:47
23.4947916667,87.3167966667,14:17:48
23.4947916667,87.3167966667,14:17:49
23.4947916667,87.3167966667,14:17:50
23.4947916667,87.3167966667,14:17:51
23.4947916667,87.3167966667,14:17:52
23.4947916667,87.3167966667,14:17:53
23.4947916667,87.3167966667,14:17:54
23.4947916667,87.3167966667,14:17:55
23.4947916667,87.3167966667,14:17:56
23.4947916667,87.3167966667,14:17:57
23.4947916667,87.3167966667,14:17:58
23.4947916667,87.3167966667,14:17:59
23.4947916667,87.3168116667,14:18:00
23.4947916667,87.3168116667,14:18:01
23.4947916667,87.3168116667,14:18:02
23.4947916667,87.3168116667,14:18:03
23.4947916667,87.3168116667,14:18:04
23.4947916667,87.3168116667,14:18:05
23.4947916667,87.3168116667,14:18:06
23.4947916667,87.3168116667,14:18:07
23.4947916667,87.3168116667,14:18:08
23.4947916667,87.3168116667,14:18:09
23.4947916667,87.3168116667,14:18:10
23.4947916667,87.3168116667,14:18:11
23.4947916667,87.3168116667,14:18:12
23.4947916667,87.3168116667,14:18:13
23.4947916667,87.3168116667,14:18:14
23.4947916667,87.3168116667,14:18:15
23.4947916667,87.3168116667,14:18:16
23.4947916667,87.3168116667,14:18:17
23.4947916667,87.3168116667,14:18:18
23.4947916667,87.3168116667,14:18:19
23.4947916667,87.3168116667,14:18:20
23.4947916667,87.3168116667,14:18:21
23.4947916667,87.3168116667,14:18:22
23.4947916667,87.3168116667,14:18:23
23.4947916667,87.3168116667,14:18:24
23.4947916667,87.3168116667,14:18:25
23.4947916667,87.3168116667,14:18:26
23.4947916667,87.3168116667,14:18:27
23.4947916667,87.3168116667,14:18:28
23.4947916667,87.3168116667,14:18:29
23.4947916667,87.3168116667,14:18:30
23.4947916667,87.3168116667,14:18:31
23.4947916667,87.3168116667,14:18:32
23.4947916667,87.3168116667,14:18:33
23.4947916667,87.3168116667,14:18:34
23.4947916667,87.3168116667,14:18:35
23.4947916667,87.3168116667,14:18:36
23.4947916667,87.3168116667,14:18:37
23.4947916667,87.3168116667,14:18:38
23.4947916667,87.3168116667,14:18:39
23.4947916667,87.3168116667,14:18:40
23.4947916667,87.3168116667,14:18:41
23.4947916667,87.3168116667,14:18:42
23.4947916667,87.3168116667,14:18:43
23.4947916667,87.3168116667,14:18:44
23.4947916667,87.3168116667,14:18:45
23.4947916667,87.3168116667,14:18:46
23.4947916667,87.3168116667,14:18:47
23.4947916667,87.3168116667,14:18:48
23.4947916667,87.3168116667,14:18:49
23.4947916667,87.3168116667,14:18:50
23.4947916667,87.3168116667,14:18:51
23.4947916667,87.3168116667,14:18:52
23.4947916667,87.3168116667,14:18:53
23.4947916667,87.3168116667,14:18:54
23.4947916667,87.3168116667,14:18:55
23.4947916667,87.3168116667,14:18:56
23.4947916667,87.3168116667,14:18:57
23.4947916667,87.3168116667,14:18:58
23.4947916667,87.3168116667,14:18:59
23.4947916667,87.3168116667,14:19:00
23.4947916667,87.3168116667,14:19:01
23.4947916667,87.3168116667,14:19:02
23.4947916667,87.3168116667,14:19:03
23.4947916667,87.3168116667,14:19:04
23.4947916667,87.3168116667,14:19:05
23.4947916667,87.3168116667,14:19:06
23.4947916667,87.3168116667,14:19:07
23.4947916667,87.3168116667,14:19:08
23.4947916667,87.3168116667,14:19:09
23.4947916667,87.3168116667,14:19:10
23.4947916667,87.3168116667,14:19:11
23.4947916667,87.3168116667,14:19:12
23.4947916667,87.3168116667,14:19:13
23.4947916667,87.3168116667,14:19:14
23.4947916667,87.3168116667,14:19:15
23.4947916667,87.3168116667,14:19:16
23.4947916667,87.3168116667,14:19:17
23.4947916667,87.3168116667,14:19:18
23.4947916667,87.3168116667,14:19:19
23.4947916667,87.3168116667,14:19:20
23.4947866667,87.3168116667,14:19:21
23.4947866667,87.3168116667,14:19:22
23.4947866667,87.3168116667,14:19:23
23.4947866667,87.3168116667,14:19:24
23.4947866667,87.3168116667,14:19:25
23.4947866667,87.3168116667,14:19:26
23.4947866667,87.3168116667,14:19:27
23.4947866667,87.3168116667,14:19:28
23.4947866667,87.3168116667,14:19:29
23.4947866667,87.3168116667,14:19:30
23.4947866667,87.3168116667,14:19:31
23.4947866667,87.3168116667,14:19:32
23.4947866667,87.3168116667,14:19:33
23.4947866667,87.3168116667,14:19:34
23.4947866667,87.3168116667,14:19:35
23.4947866667,87.3168116667,14:19:36
23.4947866667,87.3168116667,14:19:37
23.4947866667,87.3168116667,14:19:38
23.4947866667,87.3168116667,14:19:39
23.4947866667,87.3168116667,14:19:40
23.4947866667,87.3168116667,14:19:41
23.4947866667,87.3168116667,14:19:42
23.4947866667,87.3168116667,14:19:43
23.4947866667,87.3168116667,14:19:44
